EVENT_CONCEPT_ID	DRUG_CONCEPT_NAME	POSSIBLE_LABEL_USE	ICD9	INDICATION_DESCRIPTION	CONDITION_CONCEPT_ID	CONDITION_CONCEPT_NAME
1716721	gemifloxacin	1	490	Bronchitis NOS	44820887	Bronchitis, not specified as acute or chronic
1716721	gemifloxacin	1	491	Chronic bronchitis	44820888	Chronic bronchitis
1716721	gemifloxacin	1	491.9	Chronic bronchitis NOS	44830114	Unspecified chronic bronchitis
1716721	gemifloxacin	0	599.0	Urinary tract infection; site not specified	44820980	Urinary tract infection, site not specified
733896	Phenelzine	1	300.00	Anxiety state unspecified	44832239	Anxiety state, unspecified
733896	Phenelzine	0	311	Depressive disorder NEC	44833421	Depressive disorder, not elsewhere classified
19022479	fomepizole	0	276.2	Acidosis	44828808	Acidosis
19022479	fomepizole	0	368.9	Unspecified visual disturbance	44820800	Unspecified visual disturbance
19022479	fomepizole	0	586	Renal failure unspecified	44829062	Renal failure, unspecified
19022479	fomepizole	0	977.9	Poisoning by unspecified drug or medicinal substance	44831777	Poisoning by unspecified drug or medicinal substance
19060896	magnesium amino acid chelate	0	275.2	Disorders of magnesium metabolism	44825273	Disorders of magnesium metabolism
1748921	Ritonavir	1	042	Human immunodeficiency virus [HIV] disease	44829737	Human immunodeficiency virus [HIV] disease
1799139	Oseltamivir	1	136.9	Unspecified infectious and parasitic diseases	44834472	Unspecified infectious and parasitic diseases
1799139	Oseltamivir	1	462	Acute pharyngitis	44833596	Acute pharyngitis
1799139	Oseltamivir	1	478.19	Other diseases of nasal cavity and sinuses	44821980	Other disease of nasal cavity and sinuses
1799139	Oseltamivir	1	487	Influenza	44824284	Influenza
1799139	Oseltamivir	1	487.1	Influenza with other respiratory manifestations	44825471	Influenza with other respiratory manifestations
1799139	Oseltamivir	0	488.01	Influenza due to identified avian influenza virus with pneumonia	44819746	Influenza due to identified avian influenza virus with pneumonia
1799139	Oseltamivir	1	780.60	Fever; unspecified	44824617	Fever, unspecified
1799139	Oseltamivir	1	780.79	Other malaise and fatigue	44823445	Other malaise and fatigue
1799139	Oseltamivir	1	780.99	Other general symptoms	44820056	Other general symptoms
1799139	Oseltamivir	1	784.0	Headache	44836293	Headache
1799139	Oseltamivir	1	784.1	Throat pain	44825801	Throat pain
1799139	Oseltamivir	1	786.2	Cough	44828154	Cough
1799139	Oseltamivir	1	797	Senility without mention of psychosis	44820073	Senility without mention of psychosis
1799139	Oseltamivir	1	799.89	Other ill-defined conditions	44837456	Other ill-defined conditions
950696	Nizatidine	0	251.5	Abnormality of secretion of gastrin	44821788	Abnormality of secretion of gastrin
950696	Nizatidine	0	530.11	Reflux esophagitis	44820924	Reflux esophagitis
950696	Nizatidine	1	530.81	Esophageal reflux	44822019	Esophageal reflux
950696	Nizatidine	1	531	Gastric ulcer	44824313	Gastric ulcer
950696	Nizatidine	1	531.90	Gastric ulcer; unspecified as acute or chronic; without mention of hemorrhage or perforation; without mention of obstruction	44819780	Gastric ulcer, unspecified as acute or chronic, without mention of hemorrhage or perforation, without mention of obstruction
950696	Nizatidine	1	532	Duodenal ulcer	44833634	Duodenal ulcer
950696	Nizatidine	1	532.90	Duodenal ulcer; unspecified as acute or chronic; without hemorrhage or perforation; without mention of obstruction	44833637	Duodenal ulcer, unspecified as acute or chronic, without hemorrhage or perforation, without mention of obstruction
950696	Nizatidine	1	536.8	Dyspepsia and other specified disorders of function of stomach	44837165	Dyspepsia and other specified disorders of function of stomach
950696	Nizatidine	0	578	Gastrointestinal hemorrhage	44830170	Gastrointestinal hemorrhage
950696	Nizatidine	0	578.9	Hemorrhage of gastrointestinal tract NOS	44819812	Hemorrhage of gastrointestinal tract, unspecified
950696	Nizatidine	0	708	Urticaria	44822178	Urticaria
950696	Nizatidine	0	708.9	Unspecified urticaria	44833802	Urticaria, unspecified
950696	Nizatidine	1	787.1	Heartburn	44821250	Heartburn
739138	Sertraline	1	296.20	Major depressive disorder; single episode; unspecified degree	44822975	Major depressive affective disorder, single episode, unspecified
739138	Sertraline	1	296.99	Other specified episodic mood disorder	44822983	Other specified episodic mood disorder
739138	Sertraline	1	300.00	Anxiety state unspecified	44832239	Anxiety state, unspecified
739138	Sertraline	1	300.01	Panic disorder without agoraphobia	44826503	Panic disorder without agoraphobia
739138	Sertraline	1	300.23	Social phobia	44836971	Social phobia
739138	Sertraline	1	300.29	Other isolated or specific phobias	44833403	Other isolated or specific phobias
739138	Sertraline	1	300.3	Obsessive-compulsive disorders	44822985	Obsessive-compulsive disorders
739138	Sertraline	1	300.9	Unspecified nonpsychotic mental disorder	44831094	Unspecified nonpsychotic mental disorder
739138	Sertraline	1	301.4	Obsessive-compulsive personality disorder	44835794	Obsessive-compulsive personality disorder
739138	Sertraline	0	307.50	Eating disorder NOS	44820737	Eating disorder, unspecified
739138	Sertraline	1	308.9	Unspecified acute reaction to stress	44819559	Unspecified acute reaction to stress
739138	Sertraline	1	309.81	Posttraumatic stress disorder	44836990	Posttraumatic stress disorder
739138	Sertraline	1	309.89	Other specified adjustment reactions	44824137	Other specified adjustment reactions
739138	Sertraline	1	311	Depressive disorder NEC	44833421	Depressive disorder, not elsewhere classified
739138	Sertraline	1	611.79	Other signs and symptoms in breast	44831341	Other signs and symptoms in breast
739138	Sertraline	1	625.4	Premenstrual tension syndromes	44820996	Premenstrual tension syndromes
739138	Sertraline	1	780.4	Dizziness and giddiness	44822289	Dizziness and giddiness
739138	Sertraline	1	780.79	Other malaise and fatigue	44823445	Other malaise and fatigue
739138	Sertraline	1	780.97	Altered mental status	44829294	Altered mental status
739138	Sertraline	1	781.0	Abnormal involuntary movements	44836290	Abnormal involuntary movements
739138	Sertraline	1	784.0	Headache	44836293	Headache
739138	Sertraline	1	785.1	Palpitations	44831589	Palpitations
739138	Sertraline	1	799.22	Irritability (ADDED)	44830462	Irritability
739138	Sertraline	1	799.89	Other ill-defined conditions	44837456	Other ill-defined conditions
739138	Sertraline	1	799.9	Other unknown and unspecified cause of morbidity or mortality	44829315	Other unknown and unspecified cause of morbidity and mortality
19024775	Oxamniquine	0	120.1	Schistosoma mansoni	44834464	Schistosomiasis due to schistosoma mansoni
1398399	exemestane	1	174.9	Malignant neoplasm of breast (female); unspecified	44824029	Malignant neoplasm of breast (female), unspecified
1398399	exemestane	0	239.3	Neoplasm of unspecified nature of breast	44826452	Neoplasm of unspecified nature of breast
1366773	histrelin	1	185	Malignant neoplasm of prostate	44822887	Malignant neoplasm of prostate
1366773	histrelin	1	259.1	Precocious sexual development and puberty NEC	44834556	Precocious sexual development and puberty, not elsewhere classified
1366773	histrelin	1	V21.1	Puberty	44821526	Puberty
702774	Mepivacaine	0	780.96	Generalized pain	44828147	Generalized pain
1521369	Norethindrone	0	253.4	Other anterior pituitary disorders	44824075	Other anterior pituitary disorders
1521369	Norethindrone	1	617	Endometriosis	44826748	Endometriosis
1521369	Norethindrone	1	617.9	Endometriosis; site unspecified	44823204	Endometriosis, site unspecified
1521369	Norethindrone	0	621.3	Endometrial hyperplasia	44836055	Endometrial hyperplasia
1521369	Norethindrone	0	621.30	Endometrial hyperplasia; unspecified	44824363	Endometrial hyperplasia, unspecified
1521369	Norethindrone	1	621.4	Hematometra	44822057	Hematometra
1521369	Norethindrone	0	625.4	Premenstrual tension syndromes	44820996	Premenstrual tension syndromes
1521369	Norethindrone	0	626.2	Excessive or frequent menstruation	44827910	Excessive or frequent menstruation
1521369	Norethindrone	0	626.4	Irregular menstrual cycle	44825569	Irregular menstrual cycle
1521369	Norethindrone	0	706.1	Other acne	44836157	Other acne
1521369	Norethindrone	0	733.0	Osteoporosis	44824536	Osteoporosis
1521369	Norethindrone	0	733.00	Osteoporosis NOS	44822235	Osteoporosis, unspecified
1521369	Norethindrone	1	V22.2	Pregnant state; incidental	44837786	Pregnant state, incidental
966956	silver sulfadiazine	1	136.9	Unspecified infectious and parasitic diseases	44834472	Unspecified infectious and parasitic diseases
966956	silver sulfadiazine	0	949.0	Burn of unspecified site; unspecified degree	44823618	Burn of unspecified site, unspecified degree
701322	Memantine	0	331.0	Alzheimer's disease	44826537	Alzheimer's disease
1305447	Methyldopa	1	401.9	Hypertension NOS	44821949	Unspecified essential hypertension
1305447	Methyldopa	1	997.91	Hypertension	44830637	Complications affecting other specified body systems, not elsewhere classified, hypertension
950882	clocortolone	1	709.9	Unspecified disorder of skin and subcutaneous tissue	44826854	Unspecified disorder of skin and subcutaneous tissue
745466	Valproate	1	296.00	Manic disorder; single episode; unspecified degree	44836964	Bipolar I disorder, single manic episode, unspecified
745466	Valproate	1	296.80	Bipolar disorder NOS	44822981	Bipolar disorder, unspecified
745466	Valproate	0	331.0	Alzheimer's disease	44826537	Alzheimer's disease
745466	Valproate	1	345.00	Generalized nonconvulsive epilepsy; without mention of intractable epilepsy	44833444	Generalized nonconvulsive epilepsy, without mention of intractable epilepsy
745466	Valproate	1	345.10	Generalized convulsive epilepsy; without mention of intractable epilepsy	44824160	Generalized convulsive epilepsy, without mention of intractable epilepsy
745466	Valproate	0	345.40	Partial epilepsy without intractable epilepsy	44825338	Localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, without mention of intractable epilepsy
745466	Valproate	1	345.9	Epilepsy; unspecified	44829972	Epilepsy, unspecified
745466	Valproate	1	345.90	Epilepsy; unspecified; without mention of intractable epilepsy	44835840	Epilepsy, unspecified, without mention of intractable epilepsy
745466	Valproate	1	346	Migraine	44829973	Migraine
745466	Valproate	1	346.9	Migraine; unspecified	44819592	Migraine, unspecified
745466	Valproate	1	346.90	Migraine; unspecified; without mention of intractable migraine without mention of status migrainosus	44825342	Migraine, unspecified, without mention of intractable migraine without mention of status migrainosus
745466	Valproate	1	780.39	Other convulsions	44830440	Other convulsions
745466	Valproate	1	799.24	Emotional lability (ADDED)	44836310	Emotional lability
745466	Valproate	1	799.89	Other ill-defined conditions	44837456	Other ill-defined conditions
745466	Valproate	0	799.9	Other unknown and unspecified cause of morbidity or mortality	44829315	Other unknown and unspecified cause of morbidity and mortality
1137460	Salsalate	1	714.0	Rheumatoid arthritis	44831487	Rheumatoid arthritis
1137460	Salsalate	1	715.00	Osteoarthrosis; generalized; involving unspecified site	44836171	Osteoarthrosis, generalized, site unspecified
1137460	Salsalate	1	715.9	Osteoarthrosis; unspecified whether generalized or localized	44825681	Osteoarthrosis, unspecified whether generalized or localized
1137460	Salsalate	1	715.90	Osteoarthrosis; unspecified whether generalized or localized; involving unspecified site	44831489	Osteoarthrosis, unspecified whether generalized or localized, site unspecified
1137460	Salsalate	1	716.90	Arthropathy; unspecified; site unspecified	44821128	Arthropathy, unspecified, site unspecified
1137460	Salsalate	0	780.60	Fever; unspecified	44824617	Fever, unspecified
1137460	Salsalate	0	780.96	Generalized pain	44828147	Generalized pain
941577	tetrahydrozoline	0	461.9	Acute sinusitis NOS	44821974	Acute sinusitis, unspecified
941577	tetrahydrozoline	0	477.9	Allergic rhinitis NOS	44835974	Allergic rhinitis, cause unspecified
941577	tetrahydrozoline	0	695.9	Unspecified erythematous condition	44829182	Unspecified erythematous condition
1336926	tadalafil	1	302.72	Psychosexual dysfunction with inhibited sexual excitement	44834593	Psychosexual dysfunction with inhibited sexual excitement
1336926	tadalafil	1	401.9	Hypertension NOS	44821949	Unspecified essential hypertension
1336926	tadalafil	1	416.0	Primary pulmonary hypertension	44823113	Primary pulmonary hypertension
1336926	tadalafil	0	600.0	Hypertrophy (benign) of prostate	44831337	Hypertrophy (benign) of prostate
1336926	tadalafil	1	607.84	Impotence of organic origin	44832496	Impotence of organic origin
1336926	tadalafil	0	782.3	Edema	44832710	Edema
1336926	tadalafil	0	785.9	Other symptoms involving cardiovascular system	44820061	Other symptoms involving cardiovascular system
1336926	tadalafil	0	788.41	Urinary frequency	44835086	Urinary frequency
1336926	tadalafil	0	788.62	Slowing of urinary stream	44831595	Slowing of urinary stream
1336926	tadalafil	0	788.69	Other abnormality of urination	44822303	Other abnormality of urination
1336926	tadalafil	1	997.91	Hypertension	44830637	Complications affecting other specified body systems, not elsewhere classified, hypertension
924566	tamsulosin	1	600	Hyperplasia of prostate	44825552	Hyperplasia of prostate
924566	tamsulosin	0	600.0	Hypertrophy (benign) of prostate	44831337	Hypertrophy (benign) of prostate
924566	tamsulosin	1	600.9	Hyperplasia of prostate; unspecified	44829071	Hyperplasia of prostate, unspecified
924566	tamsulosin	1	600.90	Hyperplasia of prostate; unspecified; without urinary obstruction and other lower urinary symptoms (LUTS)	44830183	Hyperplasia of prostate, unspecified, without urinary obstruction and other lower urinary symptoms (LUTS)
933794	attapulgite	0	536.8	Dyspepsia and other specified disorders of function of stomach	44837165	Dyspepsia and other specified disorders of function of stomach
933794	attapulgite	0	787.1	Heartburn	44821250	Heartburn
933794	attapulgite	0	787.7	Abnormal feces	44830446	Abnormal feces
933794	attapulgite	0	787.91	Diarrhea	44824628	Diarrhea
1164108	salicylamide	0	780.60	Fever; unspecified	44824617	Fever, unspecified
1164108	salicylamide	0	780.96	Generalized pain	44828147	Generalized pain
19098548	Tenecteplase	1	410.90	Acute myocardial infarction; unspecified site; episode of care unspecified	44835928	Acute myocardial infarction of unspecified site, episode of care unspecified
710062	Amitriptyline	0	053.19	Herpes zoster with other nervous system complications	44833236	Herpes zoster with other nervous system complications
710062	Amitriptyline	0	300.00	Anxiety state unspecified	44832239	Anxiety state, unspecified
710062	Amitriptyline	0	307.50	Eating disorder NOS	44820737	Eating disorder, unspecified
710062	Amitriptyline	0	307.9	Other and unspecified special symptoms or syndromes; not elsewhere classified	44824136	Other and unspecified special symptoms or syndromes, not elsewhere classified
